state,crag,region_1,region_2,example_location,x,y,n,n_boulder,n_routes,mean_rating,median_rating
Oklahoma,Oklahoma > Tulsa Area > 08,Tulsa Area,Zen Pen,Around the Corner,-96.40217,36.13518666666667,15,15,0,2.42,2.4
Kentucky,Kentucky > Tyler Park > 00,Tyler Park,-,-,-85.7167,38.23092,1,1,0,2,2
Texas,Texas > UTSA Boulders > 00,UTSA Boulders,Main Boulder,-,-98.60768,29.57861,3,3,0,2.6666666666666665,3
Mississippi,Mississippi > University of Mississippi > 00,University of Mississippi,-,-,-89.53487,34.3662,4,4,0,2.75,3
Indiana,Indiana > Unlikely Wall > 00,Unlikely Wall,-,-,-86.53459,39.02695,13,7,6,2.6384615384615384,2.7
Michigan,Michigan > Upper Peninsula > 00,Upper Peninsula,Copper Country,Cliff Drive Bouldering,-88.33586,47.35318,20,20,0,2.95,3
Michigan,Michigan > Upper Peninsula > 01,Upper Peninsula,Horse Race Rapids,Horse Race Rapids Bouldering,-88.2693,45.99029,5,5,0,2.9,3
Michigan,Michigan > Upper Peninsula > 02,Upper Peninsula,Iron Mountain,Carney Area,-87.976005,45.917698,20,17,3,3.025,3
Michigan,Michigan > Upper Peninsula > 03,Upper Peninsula,Little Huron River Range,Sandstone Glaicer Cut,-85.7053,42.93608,1,1,0,2,2
Michigan,Michigan > Upper Peninsula > 04,Upper Peninsula,Marquette (and Central UP) Bouldering,550 Bouldering,-87.4751256043956,46.59281142857143,91,84,7,2.746153846153846,3
Michigan,Michigan > Upper Peninsula > 05,Upper Peninsula,Marquette (and Central UP) Roped,Big Bay,-87.77837,46.7787,1,0,1,2.7,2.7
Michigan,Michigan > Upper Peninsula > 06,Upper Peninsula,Marquette (and Central UP) Roped,Palmer,-87.47490142857143,46.49198285714286,7,2,5,2.9714285714285715,3.2
Michigan,Michigan > Upper Peninsula > 07,Upper Peninsula,Marquette (and Central UP) Roped,Suicide,-87.57423666666666,46.49411666666666,3,0,3,2.7333333333333334,2.8
Michigan,Michigan > Upper Peninsula > 08,Upper Peninsula,Michigamme,Tourist Trap,-88.08116,46.54371,1,1,0,2,2
Michigan,Michigan > Upper Peninsula > 09,Upper Peninsula,Narnia Trail Boulders,Cricket's Cradle,-84.25662,45.983333333333334,3,3,0,2,2
Michigan,Michigan > Upper Peninsula > 10,Upper Peninsula,Old 41 boulders,Boulder #0,-88.44856399999999,46.662622,5,5,0,2.94,3
Michigan,Michigan > Upper Peninsula > 11,Upper Peninsula,Silver Mountain,Main Wall,-88.74034,46.66633,4,0,4,2.3,2.25
Michigan,Michigan > Upper Peninsula > 12,Upper Peninsula,Sturgeon River Gorge (Canyon Falls),-,-88.48034,46.62089,1,1,0,2,2
New York,New York > V.E. Macy Park > 00,V.E. Macy Park,-,-,-73.8483,41.03468,1,1,0,2,2
Maryland,Maryland > Vaso Island > 00,Vaso Island,Hidden Slabs,-,-77.21036,38.97453,1,0,1,2,2
New Hampshire,New Hampshire > WM: Albany Area > 00,WM: Albany Area,Mt Chocorua (All Summit Areas),5. The Chief  Boulder,-71.21931599999999,43.968058,5,5,0,2.4,2
New Hampshire,New Hampshire > WM: Bartlett / Jackson Area > 00,WM: Bartlett / Jackson Area,Attitash Crag,The Main Area,-71.22744,44.113898750000004,8,1,7,2.375,2.4
Missouri,Missouri > WM: Berkley Riverfront > 00,WM: Berkley Riverfront,-,-,-94.57386,39.11681,2,2,0,2.35,2.35
Missouri,Missouri > WM: Cave Hollow > 00,WM: Cave Hollow,-,-,-93.7607,38.7691,2,2,0,2.4,2.4
New Hampshire,New Hampshire > WM: Crawford Notch > 00,WM: Crawford Notch,Crawford Cliff,-,-71.40518,44.22361,1,0,1,2.6,2.6
New Hampshire,New Hampshire > WM: Franconia Notch > 00,WM: Franconia Notch,Echo Crag,"8. The Hone Wall ""Proper"" (base at path level)",-71.6839,44.16543923076923,13,7,6,2.3923076923076922,2.4
New Hampshire,New Hampshire > WM: Kancamagus (Central) > 00,WM: Kancamagus (Central),Owl's Cliff,The Right Cliff,-71.41055,44.063199999999995,2,0,2,2.35,2.35
New Hampshire,New Hampshire > WM: Kancamagus (Eastern) > 00,WM: Kancamagus (Eastern),Bear Mountain Slab,-,-71.23546833333333,44.005360833333334,24,19,5,2.2916666666666665,2
New Hampshire,New Hampshire > WM: Kinsman Notch > 00,WM: Kinsman Notch,1. Kinsman Notch East (aka The Monkey Cliffs) Climbing &,1. Lower Primate Boulders,-71.78092,44.042896666666664,3,1,2,2.7333333333333334,3
New Hampshire,New Hampshire > WM: Lincoln/Woodstock Area > 00,WM: Lincoln/Woodstock Area,Lincoln Crag,Lincoln Crag Bouldering,-71.660326,44.0010505,20,3,17,2.475,2.45
Missouri,Missouri > WM: Monegaw Springs > 00,WM: Monegaw Springs,1. Burns Side,-,-93.84673666666667,38.025843333333334,3,2,1,2,2
New Hampshire,New Hampshire > WM: North Conway > 00,WM: North Conway,01. Hurricane Mtn Rd Boulder,-,-71.15154700000001,44.083543999999996,10,6,4,2.3,2.15
New Hampshire,New Hampshire > WM: Oliverian Notch > 00,WM: Oliverian Notch,Owl's Head Cliff (Oliverian Notch),Big Wall,-71.91014,44.004765,2,0,2,2.25,2.25
Missouri,Missouri > WM: Opossum Hollow > 00,WM: Opossum Hollow,-,-,-94.29832,38.9951,2,2,0,2.5,2.5
New Hampshire,New Hampshire > WM: Pinkham / Presidentials > 00,WM: Pinkham / Presidentials,02a. Glen Elis Picnic Area Boulders,-,-71.24984,44.25139,4,4,0,2.925,2.85
Missouri,Missouri > WM: Raven Rocks > 00,WM: Raven Rocks,Goose Island (south rock),-,-93.372345,38.113365,2,0,2,2.6,2.6
Missouri,Missouri > WM: Reed's Bluff > 00,WM: Reed's Bluff,Long Dog Wall,-,-93.7357,37.9966,4,0,4,2.875,3
Missouri,Missouri > WM: Roanoke Park > 00,WM: Roanoke Park,Roanoke Drive Bluff,-,-94.60083,39.06266,1,1,0,2,2
Missouri,Missouri > WM: Swope & Blue River Limestone > 00,WM: Swope & Blue River Limestone,Blue River Road,North End Cliff,-94.530424,38.98086133333333,15,15,0,2.7066666666666666,2.7
Missouri,Missouri > WM: The Dump > 00,WM: The Dump,-,-,-94.58269,38.87581,1,1,0,2.4,2.4
Missouri,Missouri > WM: Trapper's Camp > 00,WM: Trapper's Camp,Crescent Wall,-,-93.71755,38.01576,11,0,11,2.327272727272727,2.2
Missouri,Missouri > WM: Warsaw > 00,WM: Warsaw,Funhouse Alcove,-,-93.423330000000007,38.25357,4,0,4,2.525,2.55
New Hampshire,New Hampshire > WM: Waterville Valley > 00,WM: Waterville Valley,Goodrich Rock Trail,Davis Boulders,-71.533184375,43.956796250000004,16,14,2,2.4875,2.2
New Hampshire,New Hampshire > WM: Waterville Valley > 01,WM: Waterville Valley,Yellowjacket Area,Yellowjacket Boulders,-71.32293666666666,43.716793333333335,3,3,0,2,2
New Hampshire,New Hampshire > WM: Waterville Valley > 02,WM: Waterville Valley,Yellowjacket Area,Yellowjacket Boulders,-71.55550666666667,43.90134666666667,3,2,1,2.3333333333333335,2
Tennessee,Tennessee > Walden's Ridge Park > 00,Walden's Ridge Park,Boy Scout Trail,-,-85.3136975,35.14174142857143,28,28,0,2.4178571428571427,2
Iowa,Iowa > Waldo's Rock Park > 00,Waldo's Rock Park,-,-,-91.54207,42.02717,1,1,0,4,4
New York,New York > Ward Pound Ridge Reservation > 00,Ward Pound Ridge Reservation,Kimberly Bridge,-,-73.59450333333334,41.24756,3,3,0,2.6666666666666665,3
Utah,Utah > Wasatch Range > 00,Wasatch Range,Central Wasatch,Big Cottonwood Canyon,-111.72906314814814,40.617205,54,10,45,2.435185185185185,2.4
Utah,Utah > Wasatch Range > 01,Wasatch Range,Central Wasatch,City Creek Canyon,-111.8019,40.81069,1,1,0,2,2
Utah,Utah > Wasatch Range > 02,Wasatch Range,Central Wasatch,Draper Area Crags,-111.82686,40.52199,1,0,1,2.3,2.3
Utah,Utah > Wasatch Range > 03,Wasatch Range,Central Wasatch,Emigration Canyon,-111.74255012903225,40.599091032258066,155,106,49,2.418064516129032,2.3
Utah,Utah > Wasatch Range > 04,Wasatch Range,Northern Wasatch,Bear Lake Area,-111.4866,41.9647,1,0,1,2.3,2.3
Utah,Utah > Wasatch Range > 05,Wasatch Range,Northern Wasatch,Cache Valley,-111.72727714285715,41.64340714285714,7,1,6,2.6142857142857143,2.5
Utah,Utah > Wasatch Range > 06,Wasatch Range,Northern Wasatch,Cache Valley,-111.719650625,41.77966625,32,19,13,2.584375,2.6
Utah,Utah > Wasatch Range > 07,Wasatch Range,Northern Wasatch,Causey Reservoir,-111.55839,41.33012,1,0,1,2,2
Utah,Utah > Wasatch Range > 08,Wasatch Range,Northern Wasatch,Davis County,-111.87210166666667,40.984426666666664,12,8,4,2.55,2.6
Utah,Utah > Wasatch Range > 09,Wasatch Range,Northern Wasatch,Ogden,-111.91993818181818,41.22931409090909,44,28,16,2.4545454545454546,2.4
Utah,Utah > Wasatch Range > 10,Wasatch Range,Southern Wasatch,American Fork Canyon,-111.6684,40.41382036363636,55,21,34,2.4563636363636365,2.4
Utah,Utah > Wasatch Range > 11,Wasatch Range,Southern Wasatch,Mahogany Grove,-111.63812166666666,40.51216166666667,6,1,5,2.783333333333333,2.85
Utah,Utah > Wasatch Range > 12,Wasatch Range,Southern Wasatch,Rock Canyon,-111.621709,40.2653444,50,11,39,2.416,2.4
Utah,Utah > Wasatch Range > 13,Wasatch Range,Southern Wasatch,Santaquin Canyon,-111.7628,39.9315,1,0,1,2,2
Utah,Utah > Wasatch Range > 14,Wasatch Range,Southern Wasatch,Slate Canyon,-111.61867,40.22519,1,1,0,2,2
Utah,Utah > Wasatch Range > 15,Wasatch Range,Southern Wasatch,Spanish Fork Canyon,-111.40352,40.08059,2,2,0,3.45,3.45
Utah,Utah > Wasatch Range > 16,Wasatch Range,Southern Wasatch,The Hinterlands,-111.62780666666667,40.27478333333333,3,0,3,2.8333333333333335,2.7
Utah,Utah > Wasatch Range > 17,Wasatch Range,Wasatch Back,Bad Apple Boulders,-111.57571999999999,40.719645,2,2,0,3.25,3.25
Utah,Utah > Wasatch Range > 18,Wasatch Range,Wasatch Back,Echo Canyon,-111.388335,41.003375,10,0,10,2.45,2.4
Utah,Utah > Wasatch Range > 19,Wasatch Range,Wasatch Back,Empire Pass,-111.40978333333334,40.60657333333334,3,3,0,2.433333333333333,2.3
Maryland,Maryland > Water Slab > 00,Water Slab,-,-,-76.48012,39.41623,1,1,0,3,3
Utah,Utah > West Desert > 00,West Desert,Antelope Island,Buffalo Point,-112.26339,41.03262,3,3,0,2.1666666666666665,2
Utah,Utah > West Desert > 01,West Desert,Desert Mountain,North Pass,-112.63218,39.759265,6,0,6,2.4166666666666665,2.35
Utah,Utah > West Desert > 02,West Desert,Devil's Playground,Barney's Phinn,-113.69237444444444,41.51962972222222,36,0,36,2.4722222222222223,2
Utah,Utah > West Desert > 03,West Desert,House Range,Marjum Canyon,-113.40479153846154,39.12433307692308,13,4,9,2.5538461538461537,2.5
Utah,Utah > West Desert > 04,West Desert,Ibex,Bouldering,-111.85767,40.72623,1,1,0,2.7,2.7
Utah,Utah > West Desert > 05,West Desert,Ibex,Bouldering,-113.38599,38.89271,1,1,0,3,3
Utah,Utah > West Desert > 06,West Desert,Ibex,Bouldering,-113.473763,38.891279,10,4,6,2.43,2.5
Utah,Utah > West Desert > 07,West Desert,Mineral Mountains,DLK dome,-112.843345,38.371185,2,0,2,2.3,2.3
Utah,Utah > West Desert > 08,West Desert,Nessi's,-,-111.90939,40.19846,1,1,0,2,2
Utah,Utah > West Desert > 09,West Desert,Oquirrh Mountains,Blackridge Boulders,-112.196805,40.501177142857145,14,7,7,2.45,2.3
Utah,Utah > West Desert > 10,West Desert,Oquirrh Mountains,Stansbury Park Urban,-112.30709,40.64952,3,3,0,2,2
Utah,Utah > West Desert > 11,West Desert,Stansbury Mountains,Lone Rock,-112.6845,40.7093,1,0,1,2,2
Utah,Utah > West Desert > 12,West Desert,Stansbury Mountains,South Willow Canyon,-112.58395,40.49291,1,0,1,2.1,2.1
Utah,Utah > West Desert > 13,West Desert,Stansbury Mountains,The Valley of Zion,-112.64011666666667,40.739575,12,0,12,2.4916666666666667,2.5
Utah,Utah > West Desert > 14,West Desert,White Rocks,Cool Aid Gully,-112.9029,40.32405,1,0,1,2.3,2.3
Idaho,Idaho > West Idaho > 00,West Idaho,Black Cliffs,East Car Body Canyon,-116.08659666666667,43.53663611111111,18,0,18,2.4555555555555557,2.45
Idaho,Idaho > West Idaho > 01,West Idaho,Bogus Basin Road Boulders,Balance Boulder and Shamalama,-116.122715,43.75219,2,2,0,2.5,2.5
Idaho,Idaho > West Idaho > 02,West Idaho,McCall Area,Jug Handle Bouldering,-116.035392,44.954464,5,4,1,2.4,2
Idaho,Idaho > West Idaho > 03,West Idaho,Mores Mountain,Roadside Rock,-116.0865,43.8002,2,0,2,2.3,2.3
Idaho,Idaho > West Idaho > 04,West Idaho,Pins And Needles,The Pins,-115.868652,44.728344,5,0,5,2.32,2
Idaho,Idaho > West Idaho > 05,West Idaho,Reynolds Creek,Main Area,-116.70758333333333,43.26018,3,3,0,2.6,2.5
Idaho,Idaho > West Idaho > 06,West Idaho,Riggins,Manning Crevice Bridge Area,-116.11698,45.40169,3,1,2,2.433333333333333,2.3
Idaho,Idaho > West Idaho > 07,West Idaho,Riggins,Riggins Limestone,-116.4488,45.38434,2,0,2,2.3,2.3
Idaho,Idaho > West Idaho > 08,West Idaho,Swan Falls,Bad Ass Boulder Area,-116.39053791666666,43.25740625,24,24,0,2.404166666666667,2.3
Idaho,Idaho > West Idaho > 09,West Idaho,Table Rock,Blasted Wall,-116.14873533333333,43.592651333333336,15,15,0,2.5,2.5
Idaho,Idaho > West Idaho > 10,West Idaho,The Projects,Lower Central,-116.50972999999999,42.16981,6,6,0,2.3333333333333335,2
New York,New York > West Point (Cadets Only/Closed to Civilians) > 00,West Point (Cadets Only/Closed to Civilians),Flirty Walk,Cross Crack,-73.955186,41.396924,5,5,0,2.2,2
New York,New York > Westchester Wilderness Walk/Zofnass Family Preserve > 00,Westchester Wilderness Walk/Zofnass Family Preserve,Eastern Loop,Grand Stone Staircase,-73.59488999999999,41.181675,2,2,0,2,2
Connecticut,Connecticut > Western Coastal Slope > 00,Western Coastal Slope,Farrington Woods,Arched Boulder,-73.46314000000001,41.3335,2,2,0,2.5,2.5
Connecticut,Connecticut > Western Coastal Slope > 01,Western Coastal Slope,Laddin's Rock,-,-73.55365,41.0392375,4,4,0,2.375,2.25
Connecticut,Connecticut > Western Coastal Slope > 02,Western Coastal Slope,West Rock State Park,South Buttress,-72.95896333333333,41.33217333333334,6,0,6,2.8,2.8499999999999996
Connecticut,Connecticut > Western Highlands > 00,Western Highlands,Whitestone Cliffs,Upper Tier,-73.05421,41.62137,1,1,0,2,2
Kentucky,Kentucky > Western Kentucky > 00,Western Kentucky,Clifty Hollow,Main Area,-86.6174225,37.0902325,4,4,0,3.15,3.15
Kentucky,Kentucky > Western Kentucky > 01,Western Kentucky,Hunter Bluff,A. North End,-87.75962142857144,37.14481857142857,7,4,3,2.4571428571428573,2.5
Kentucky,Kentucky > Western Kentucky > 02,Western Kentucky,Pilot Rock,South Face,-87.28626,36.92096,1,1,0,2,2
Kentucky,Kentucky > Western Kentucky > 03,Western Kentucky,Providence City Lake,Eastern Hillside,-87.79938999999999,37.37714,2,2,0,2,2
Kentucky,Kentucky > Western Kentucky > 04,Western Kentucky,Rough River,The Nest,-86.46238,37.58309,3,3,0,2.433333333333333,2
Kentucky,Kentucky > Western Kentucky > 05,Western Kentucky,Shanty Hollow,Boat Launch Boulder,-86.38667,37.13982,6,6,0,2.966666666666667,2.75
Massachusetts,Massachusetts > Western MA > 00,Western MA,Charlemont,The Riverblock,-72.95536,42.65423,2,2,0,3.5,3.5
Massachusetts,Massachusetts > Western MA > 01,Western MA,Goat Rock,Cinema Boulder,-72.43229857142857,42.06077428571429,7,7,0,2.2142857142857144,2
Massachusetts,Massachusetts > Western MA > 02,Western MA,Hanging Mountain,Murdock Wall,-73.067116,42.070522,5,0,5,2.64,2.7
Massachusetts,Massachusetts > Western MA > 03,Western MA,Monroe State Forest,Blue Dot Rock,-72.98791499999999,42.721175,2,2,0,2.75,2.75
Massachusetts,Massachusetts > Western MA > 04,Western MA,Montague Wildlife Management Area,Happy Valley and The Hideaway,-72.493931,42.526635,10,10,0,2.6,2.55
Massachusetts,Massachusetts > Western MA > 05,Western MA,Mount Tom State Reservation,Mount Tom Bouldering,-72.64325,42.23642,1,1,0,2.5,2.5
Massachusetts,Massachusetts > Western MA > 06,Western MA,Roadside Crag,Roadside Crag Routes,-72.49411222222223,42.54899111111111,9,5,4,2.533333333333333,2.4
Massachusetts,Massachusetts > Western MA > 07,Western MA,Thayer Brook Conservation Area,Battleship Rock,-72.38796,42.12185,2,2,0,3,3
