107163191,Location,"Just to the left of White Lightning, look for the bolts at a bulge and roof.","Location`Just to the left of White Lightning, look for the bolts at a bulge and roof."
107163191,Protection,"Single rack, tri-cams, nuts, a few 24"" runners, and four bolts to a two bolt anchor.  The NC Select guide suggests a #4 camalot, but the placement is around a lot of loose rock and is protected better once you step around the starting corner with some passive gear.  Rap with a 60m.","Protection`Single rack, tri-cams, nuts, a few 24"" runners, and four bolts to a two bolt anchor.  The NC Select guide suggests a #4 camalot, but the placement is around a lot of loose rock and is protected better once you step around the starting corner with some passive gear.  Rap with a 60m."
107634273,Description,"Climb up steep jugs past hand sized cams to a stance. Place a #.5 Camelot for a directional (for second) and then clip bolt out left. Under-cling out roof past another bolt to a low angle face. Finger size cam here (sling long). Continue up to next roof with bolt protecting a funky crux. Climb broken face to double bolt anchors (way out in roof to keep rope off sharp edges below). Note: The rope will drag a bit at the end of the undercling section but pulls okay, just watch the pinch point.","Description`Climb up steep jugs past hand sized cams to a stance. Place a #.5 Camelot for a directional (for second) and then clip bolt out left. Under-cling out roof past another bolt to a low angle face. Finger size cam here (sling long). Continue up to next roof with bolt protecting a funky crux. Climb broken face to double bolt anchors (way out in roof to keep rope off sharp edges below). Note: The rope will drag a bit at the end of the undercling section but pulls okay, just watch the pinch point."
107634273,Location,Start on top of boulders just left of the cave area.,Location`Start on top of boulders just left of the cave area.
107634273,Protection,Light Rack,Protection`Light Rack
107057031,Description,"Climb up to the first bolt and then head left to the second bolt, crux. Climb straight up to the third bolt and then trad to a rap anchor, 30 meters. You can see the three bolts from the ground.  [First two bolts are from a line that continues left to a cam flake then up to a one bolt anchor.] Thin face climbing, lots of small gear. Second pitch is about 5.6 to the tree ledge and a two bolt rap anchor, new 2019. The third pitch, ""Silent Scream"", goes up and slightly right to a single bolt, then up to a two bolt rap anchor, 31 meters, 5.8?  [This anchor is the start of an always wet crack that goes up and right to...]  To descend rap 31 meters back to the tree ledge, then 28 meters to the top of the first pitch of Scream and then 31 meters to the ground.","Description`Climb up to the first bolt and then head left to the second bolt, crux. Climb straight up to the third bolt and then trad to a rap anchor, 30 meters. You can see the three bolts from the ground.  [First two bolts are from a line that continues left to a cam flake then up to a one bolt anchor.] Thin face climbing, lots of small gear. Second pitch is about 5.6 to the tree ledge and a two bolt rap anchor, new 2019. The third pitch, ""Silent Scream"", goes up and slightly right to a single bolt, then up to a two bolt rap anchor, 31 meters, 5.8?  [This anchor is the start of an always wet crack that goes up and right to...]  To descend rap 31 meters back to the tree ledge, then 28 meters to the top of the first pitch of Scream and then 31 meters to the ground."
107057031,Location,"30 ft left of Gunboat, just left of Silent Treatment and starts at the stump of a burned up pine tree.","Location`30 ft left of Gunboat, just left of Silent Treatment and starts at the stump of a burned up pine tree."
107057031,Protection,"P1, 3 bolts and lots of small cams. Bolted anchor at 30 meters. P2 trad to rap anchor, 28 meters. P3, trad and one bolt to a rap anchor, 31 meters.","Protection`P1, 3 bolts and lots of small cams. Bolted anchor at 30 meters. P2 trad to rap anchor, 28 meters. P3, trad and one bolt to a rap anchor, 31 meters."
119646732,Description,Fun little Pull off the ground to get you onto a ledge with good pro. Head up to bolts and then link up with the last bit of the traverse of the seal.,Description`Fun little Pull off the ground to get you onto a ledge with good pro. Head up to bolts and then link up with the last bit of the traverse of the seal.
119646732,Location,Between the seal and killer whales,Location`Between the seal and killer whales
119646732,Protection,"NC Mixed, 2 bolts","Protection`NC Mixed, 2 bolts"
108563411,Description,"Short, strenuous hand crack to anchors.","Description`Short, strenuous hand crack to anchors."
108563411,Protection,Trad,Protection`Trad
108563411,Description,"Short, strenuous hand crack to anchors.","Description`Short, strenuous hand crack to anchors."
108563411,Protection,Trad,Protection`Trad
121648763,Description,"Note: This area is no longer available for top roping. Venus Scribner is now a fully-equipped sport route.  Follow the bolts generally straight up, staying on the face to the right of the crack system of Look Before You Leak.  The crux is moving over a bulge at the third bolt.  For an extra challenge, stay exclusively on the blank face between the 5th bolt and anchors, which may be a little harder than 5.10 for a couple of movements.","Description`Note: This area is no longer available for top roping. Venus Scribner is now a fully-equipped sport route.  Follow the bolts generally straight up, staying on the face to the right of the crack system of Look Before You Leak.  The crux is moving over a bulge at the third bolt.  For an extra challenge, stay exclusively on the blank face between the 5th bolt and anchors, which may be a little harder than 5.10 for a couple of movements."
121648763,Location,Starts on a ledge to left side of a small gully between Ground Up and Parking Lot areas.  Venus Scribner follows the bolt line generally straight up.  Look Before You Leak is the trad route that follows the crack just to climber's left and ending at shared anchors.,Location`Starts on a ledge to left side of a small gully between Ground Up and Parking Lot areas.  Venus Scribner follows the bolt line generally straight up.  Look Before You Leak is the trad route that follows the crack just to climber's left and ending at shared anchors.
121648763,Protection,5 bolts and bolted ring anchors.  An additional courtesy bolt is located at the base for the belayer.,Protection`5 bolts and bolted ring anchors.  An additional courtesy bolt is located at the base for the belayer.
116839003,Description,A really fun route that has updated bolts.  Climb the first pitch of Jim Dandy (5.5).  Climb up and left aiming for the bolt below the arete.  Follow the bolts up the arete then move left passing a couple more bolts until the climbing eases.  Continue up and right below the big roof to a two bolt anchor (5.10b).  Finish on Peek-A-Boo or rap with two ropes to P1 of Jim Dandy.,Description`A really fun route that has updated bolts.  Climb the first pitch of Jim Dandy (5.5).  Climb up and left aiming for the bolt below the arete.  Follow the bolts up the arete then move left passing a couple more bolts until the climbing eases.  Continue up and right below the big roof to a two bolt anchor (5.10b).  Finish on Peek-A-Boo or rap with two ropes to P1 of Jim Dandy.
