route_id,field,value,info
110584019,Description,"Start same location as Simple J Malarky.  #1. Climb the first picth of Simple J Malarky. (35 ft.)  #2. From the tree, move up onto the right ramp. Climb the ramp for about 25 ft. to a white face. Climb the right facing corner of the large flake then move left. Continue straight up to the base of the flared chimney. Climb through the chimney and overhang to a small ledge. (75 ft.)  #3. Climb the remainder of the buttress keeping to the left side. (100 ft.)","Description`Start same location as Simple J Malarky.  #1. Climb the first picth of Simple J Malarky. (35 ft.)  #2. From the tree, move up onto the right ramp. Climb the ramp for about 25 ft. to a white face. Climb the right facing corner of the large flake then move left. Continue straight up to the base of the flared chimney. Climb through the chimney and overhang to a small ledge. (75 ft.)  #3. Climb the remainder of the buttress keeping to the left side. (100 ft.)"
110584019,Location,Same location as Simple J Malarky.,Location`Same location as Simple J Malarky.
110584019,Protection,This route requires a large rack of biners and slings.  There are areas of loose rock.,Protection`This route requires a large rack of biners and slings.  There are areas of loose rock.
117995652,Description,"Begin under the cow formation and find your way up through crimps, high-steps and long reaches for average height people","Description`Begin under the cow formation and find your way up through crimps, high-steps and long reaches for average height people"
117995652,Location,First bolted line left of Holstein 5.9 trad route.  It is designated by the iconic Cow formation in the rock.,Location`First bolted line left of Holstein 5.9 trad route.  It is designated by the iconic Cow formation in the rock.
117995652,Protection,"Glue-ins, sport line. Glue-in anchor.","Protection`Glue-ins, sport line. Glue-in anchor."
113751561,Description,"This route is located in the sweeping lieback to the left of Heaven Cent. The crux is low and is a 'Mississippi Burning' ass clenching clip crux. The rock quality is unremarkable, but the movement is second to none. If you are at South Nuttall climb this line!","Description`This route is located in the sweeping lieback to the left of Heaven Cent. The crux is low and is a 'Mississippi Burning' ass clenching clip crux. The rock quality is unremarkable, but the movement is second to none. If you are at South Nuttall climb this line!"
113751561,Location,The route is to the left of the Heaven Cent and the projects on that wall. There is a 5.10d that branches right off of this.,Location`The route is to the left of the Heaven Cent and the projects on that wall. There is a 5.10d that branches right off of this.
113751561,Protection,"Lots & Lots of bolts, I would take 16 draws. No joke.","Protection`Lots & Lots of bolts, I would take 16 draws. No joke."
109050665,Description,"This route is often wet, but worth roping up for if you happen to catch it dry. A good adventure climb at the very least that will leave you satisfied and a little dirty.  Make your way up the dihedral, placing gear in the crack on the left wall, stemming and using the arete to the left up to the wider portion of the dihedral crack. Plug some gear and go for it up to the base of the small roof. Pull the roof and finish at the tree above the crack.","Description`This route is often wet, but worth roping up for if you happen to catch it dry. A good adventure climb at the very least that will leave you satisfied and a little dirty.  Make your way up the dihedral, placing gear in the crack on the left wall, stemming and using the arete to the left up to the wider portion of the dihedral crack. Plug some gear and go for it up to the base of the small roof. Pull the roof and finish at the tree above the crack."
109050665,Location,Left of Just Send It in the obvious dihedral.,Location`Left of Just Send It in the obvious dihedral.
109050665,Protection,"A standard rack up to 2 with a few doubles in the middle to bigger range and a nice selection of smaller cams will get you safely to the top. A number 4 is nice, but not necessary, for the last bit to the top after you pull the roof.  No anchor, but there is a tree right at the top of the route.","Protection`A standard rack up to 2 with a few doubles in the middle to bigger range and a nice selection of smaller cams will get you safely to the top. A number 4 is nice, but not necessary, for the last bit to the top after you pull the roof.  No anchor, but there is a tree right at the top of the route."
107961032,Description,"Some interesting, balancey moves get you up the slab on the right side of the arete.","Description`Some interesting, balancey moves get you up the slab on the right side of the arete."
107961032,Location,The line of bolts up the right side of the arete. Right of King of Swing crack.,Location`The line of bolts up the right side of the arete. Right of King of Swing crack.
107961032,Protection,"4 bolts, 2 bolt anchor.","Protection`4 bolts, 2 bolt anchor."
117739633,Description,Vertical route on crimps and pockets,Description`Vertical route on crimps and pockets
117739633,Location,Left of the crack (Where's Rudaw),Location`Left of the crack (Where's Rudaw)
117739633,Protection,6 bolts to shared anchor,Protection`6 bolts to shared anchor
107129436,Description,From a distance this looks like a perfect splitter. Upon closer inspection it's obvious that the lower half of the crack is actually formed by a detached block. Climb up through fun movements and good gear to the top of the block. Plug some gear in and suss out the final tricky moves. Crawl off right to an anchor.,Description`From a distance this looks like a perfect splitter. Upon closer inspection it's obvious that the lower half of the crack is actually formed by a detached block. Climb up through fun movements and good gear to the top of the block. Plug some gear in and suss out the final tricky moves. Crawl off right to an anchor.
